Time,Analog_Airspeed,Analog_Altitude,SBG_PitchAngle_EU,SBG_RollAngle_EU,Nz_EU,Nx_EU,T72001_EU,T72002_EU,T27004_EU,T27002_EU,T27001_EU,SBG_YawAngle_EU
2019-06-03 15:39:50.780,142.5733,6978.312,4.4999,0.1775,0.9193,0.0268,2400.0,2400.0,-0.5711,-1.6568,4.1518,-71.6774
2019-06-03 15:39:50.800,142.565,6978.3394,4.5147,0.1774,0.8679,0.0226,2400.0,2400.0,-0.5681,-1.6568,4.1492,-71.6547
2019-06-03 15:39:50.820,142.5733,6978.3394,4.5228,0.1814,1.2677,0.1217,2400.0,2400.0,-0.5564,-1.6598,4.1412,-71.6495
2019-06-03 15:39:50.840,142.6147,6978.4209,4.5228,0.1814,0.7954,0.0512,2400.0,2400.0,-0.5711,-1.6598,4.1412,-71.6495
2019-06-03 15:39:50.860,142.6229,6978.4209,4.5228,0.1814,1.2045,0.1055,2400.0,2400.0,-0.5681,-1.6568,4.1373,-71.6495
2019-06-03 15:39:50.880,142.5733,6978.4209,4.5286,0.1809,0.8036,0.0373,2400.0,2400.0,-0.5857,-1.6598,4.1505,-71.6425
2019-06-03 15:39:50.900,142.5733,6978.3662,4.5404,0.1798,0.7596,0.0448,2400.0,2400.0,-0.5886,-1.6598,4.1478,-71.6355
2019-06-03 15:39:50.920,142.565,6978.3936,4.5404,0.1798,1.3709,0.1053,2400.0,2400.0,-0.5769,-1.6568,4.1386,-71.6355
2019-06-03 15:39:50.940,142.4905,6978.4209,4.5404,0.1798,0.8772,0.082,2400.0,2400.0,-0.574,-1.6568,4.1492,-71.6355
2019-06-03 15:39:50.960,142.4905,6978.4482,4.554,0.188,1.2951,0.0759,2400.0,2400.0,-0.5798,-1.6359,4.1399,-71.625
2019-06-03 15:39:50.980,142.4325,6978.5024,4.554,0.188,0.8317,0.0995,2400.0,2400.0,-0.5915,-1.6688,4.1531,-71.625
2019-06-03 15:39:51.000,142.4242,6978.5024,4.5687,0.1912,0.7999,0.0852,2400.0,2400.0,-0.6032,-1.6628,4.1373,-71.6057
2019-06-03 15:39:51.020,142.4408,6978.4482,4.5746,0.1949,1.2422,0.0446,2400.0,2400.0,-0.5886,-1.6568,4.1412,-71.6022
2019-06-03 15:39:51.040,142.4905,6978.4209,4.5746,0.1949,0.8979,0.1319,2400.0,2400.0,-0.6032,-1.6598,4.1359,-71.6022
2019-06-03 15:39:51.060,142.4988,6978.3662,4.5746,0.1949,1.1771,0.0028,2400.0,2400.0,-0.6003,-1.6628,4.1492,-71.6022
2019-06-03 15:39:51.080,142.4325,6978.4209,4.5819,0.1967,0.8938,0.1483,2400.0,2400.0,-0.6266,-1.6747,4.1571,-71.597
2019-06-03 15:39:51.100,142.4408,6978.3936,4.5955,0.2035,0.9212,0.1418,2400.0,2400.0,-0.6324,-1.6777,4.1465,-71.5935
2019-06-03 15:39:51.120,142.4325,6978.4482,4.5955,0.2035,1.2111,0.0189,2400.0,2400.0,-0.612,-1.6388,4.132,-71.5935
2019-06-03 15:39:51.140,142.4823,6978.4482,4.5955,0.2035,0.8949,0.171,2400.0,2400.0,-0.6295,-1.6538,4.1386,-71.5935
2019-06-03 15:39:51.160,142.4905,6978.4209,4.6081,0.2132,1.1871,-0.0353,2400.0,2400.0,-0.6208,-1.6568,4.1386,-71.5882
2019-06-03 15:39:51.180,142.4325,6978.3662,4.6081,0.2132,1.0451,0.1746,2400.0,2400.0,-0.6266,-1.6927,4.1505,-71.5882
2019-06-03 15:39:51.200,142.4325,6978.3936,4.6221,0.2176,1.044,0.1437,2400.0,2400.0,-0.6441,-1.7525,4.1306,-71.59
2019-06-03 15:39:51.220,142.4491,6978.4209,4.6248,0.2188,1.0636,-0.0199,2400.0,2400.0,-0.6412,-1.8003,4.1359,-71.59
2019-06-03 15:39:51.240,142.4823,6978.5298,4.6248,0.2188,1.0432,0.1756,2400.0,2400.0,-0.6558,-1.8957,4.1465,-71.59
2019-06-03 15:39:51.260,142.4823,6978.4751,4.6248,0.2188,0.9726,-0.0316,2400.0,2400.0,-0.6558,-1.8957,4.1359,-71.59
2019-06-03 15:39:51.280,142.4325,6978.5298,4.6387,0.2181,1.2703,0.1503,2400.0,2400.0,-0.6412,-1.9315,4.1478,-71.5882
2019-06-03 15:39:51.300,142.4408,6978.4751,4.6537,0.2197,1.2326,0.1577,2400.0,2400.0,-0.6529,-1.9345,4.1346,-71.5865
2019-06-03 15:39:51.320,142.4408,6978.4482,4.6537,0.2197,0.9811,0.0233,2400.0,2400.0,-0.6412,-1.9315,4.1399,-71.5865
2019-06-03 15:39:51.340,142.3661,6978.5024,4.6537,0.2197,1.1623,0.164,2400.0,2400.0,-0.6646,-1.9405,4.1478,-71.5865
2019-06-03 15:39:51.360,142.3745,6978.5024,4.6643,0.2105,0.7895,-0.0049,2400.0,2400.0,-0.6529,-1.9017,4.1452,-71.5882
2019-06-03 15:39:51.380,142.308,6978.5024,4.6643,0.2105,1.3646,0.0913,2400.0,2400.0,-0.6412,-1.9643,4.1584,-71.5882
2019-06-03 15:39:51.400,142.3163,6978.4751,4.6794,0.1906,1.1775,0.1156,2400.0,2400.0,-0.6558,-1.9613,4.1359,-71.583
2019-06-03 15:39:51.420,142.3163,6978.4482,4.6811,0.1822,0.9212,0.0336,2400.0,2400.0,-0.6383,-1.8987,4.1386,-71.5848
2019-06-03 15:39:51.440,142.3745,6978.312,4.6811,0.1822,1.3561,0.1352,2400.0,2400.0,-0.6558,-1.9792,4.1492,-71.5848
2019-06-03 15:39:51.460,142.3745,6978.2847,4.6811,0.1822,0.7337,0.0746,2400.0,2400.0,-0.6529,-1.8957,4.1478,-71.5848
2019-06-03 15:39:51.480,142.308,6978.2573,4.6949,0.1704,1.3147,0.0417,2400.0,2400.0,-0.6617,-1.9166,4.1571,-71.5865
2019-06-03 15:39:51.500,142.3163,6978.2031,4.7052,0.1521,1.2211,0.0601,2400.0,2400.0,-0.6704,-1.9405,4.1452,-71.59
2019-06-03 15:39:51.520,142.2997,6978.2305,4.7052,0.1521,0.8642,0.1021,2400.0,2400.0,-0.65,-1.9107,4.1359,-71.59
2019-06-03 15:39:51.540,142.3578,6978.2847,4.7052,0.1521,1.2844,0.0867,2400.0,2400.0,-0.6617,-1.9583,4.1545,-71.59
2019-06-03 15:39:51.560,142.3661,6978.312,4.7103,0.1305,0.7718,0.078,2400.0,2400.0,-0.6646,-1.9166,4.1478,-71.5935
2019-06-03 15:39:51.580,142.3246,6978.2847,4.7182,0.111,1.2814,0.0242,2400.0,2400.0,-0.6675,-1.9226,4.1571,-71.5987
2019-06-03 15:39:51.600,142.308,6978.312,4.7274,0.1022,1.1745,0.0517,2400.0,2400.0,-0.6851,-1.9226,4.1425,-71.6005
2019-06-03 15:39:51.620,142.3163,6978.3662,4.7318,0.0947,0.8938,0.1199,2400.0,2400.0,-0.6646,-1.8749,4.1452,-71.6022
2019-06-03 15:39:51.640,142.3661,6978.3936,4.7318,0.0947,1.1978,0.0235,2400.0,2400.0,-0.6821,-1.8957,4.1492,-71.6022
2019-06-03 15:39:51.660,142.3661,6978.4209,4.7318,0.0947,0.8313,0.1482,2400.0,2400.0,-0.6675,-1.8808,4.1505,-71.6022
2019-06-03 15:39:51.680,142.308,6978.4751,4.7432,0.0712,1.1742,-0.0491,2400.0,2400.0,-0.6821,-1.8808,4.1425,-71.6075
2019-06-03 15:39:51.700,142.308,6978.4482,4.7503,0.0472,1.0921,-0.0226,2400.0,2400.0,-0.688,-1.8868,4.1412,-71.6127
2019-06-03 15:39:51.720,142.3163,6978.4482,4.7503,0.0472,0.9937,0.1558,2400.0,2400.0,-0.6909,-1.854,4.1399,-71.6127
2019-06-03 15:39:51.740,142.2332,6978.4209,4.7503,0.0472,1.0654,-0.0225,2400.0,2400.0,-0.6851,-1.8629,4.1478,-71.6127
2019-06-03 15:39:51.760,142.2415,6978.5298,4.7594,0.0224,1.0355,0.1537,2400.0,2400.0,-0.6821,-1.8301,4.1492,-71.618
2019-06-03 15:39:51.780,142.1749,6978.4751,4.7594,0.0224,1.0366,-0.0402,2400.0,2400.0,-0.688,-1.851,4.1399,-71.618
2019-06-03 15:39:51.800,142.1833,6978.5298,4.7748,-0.0155,0.9086,-0.0292,2400.0,2400.0,-0.6909,-1.8659,4.1386,-71.6197
2019-06-03 15:39:51.820,142.1833,6978.6113,4.7833,-0.0257,1.1553,0.1393,2400.0,2400.0,-0.6646,-1.8331,4.1346,-71.6232
2019-06-03 15:39:51.840,142.2332,6978.584,4.7833,-0.0257,0.9108,-0.0052,2400.0,2400.0,-0.6324,-1.86,4.1651,-71.6232
2019-06-03 15:39:51.860,142.2332,6978.5298,4.7833,-0.0257,1.2178,0.1494,2400.0,2400.0,-0.6383,-1.851,4.1425,-71.6232
2019-06-03 15:39:51.880,142.1749,6978.5024,4.7926,-0.0569,0.8409,-0.0338,2400.0,2400.0,-0.6237,-1.8152,4.1425,-71.6302
2019-06-03 15:39:51.900,142.1999,6978.4482,4.8017,-0.0862,0.8469,0.0427,2400.0,2400.0,-0.6441,-1.8361,4.1267,-71.6372
2019-06-03 15:39:51.920,142.1749,6978.4209,4.8017,-0.0862,1.2699,0.1073,2400.0,2400.0,-0.6032,-1.8361,4.1452,-71.6372
2019-06-03 15:39:51.940,142.2332,6978.4209,4.8017,-0.0862,0.7378,0.0462,2400.0,2400.0,-0.5974,-1.8361,4.1518,-71.6372
2019-06-03 15:39:51.960,142.2166,6978.4751,4.8142,-0.1132,1.2688,0.0869,2400.0,2400.0,-0.6003,-1.8361,4.1373,-71.6442
2019-06-03 15:39:51.980,142.1749,6978.4209,4.8142,-0.1132,0.8347,0.0579,2400.0,2400.0,-0.5828,-1.8301,4.1425,-71.6442
2019-06-03 15:39:52.000,142.1833,6978.3936,4.826,-0.1644,0.838,0.0861,2400.0,2400.0,-0.5944,-1.8361,4.1386,-71.632
2019-06-03 15:39:52.020,142.1833,6978.3662,4.8302,-0.1802,1.3103,0.0713,2400.0,2400.0,-0.5857,-1.8271,4.1412,-71.6337
2019-06-03 15:39:52.040,142.2415,6978.3394,4.8302,-0.1802,0.7082,0.113,2400.0,2400.0,-0.6061,-1.8331,4.1478,-71.6337
2019-06-03 15:39:52.060,142.2415,6978.312,4.8302,-0.1802,1.2533,0.054,2400.0,2400.0,-0.5974,-1.8301,4.132,-71.6337
2019-06-03 15:39:52.080,142.1749,6978.4209,4.8371,-0.2143,0.8254,0.1061,2400.0,2400.0,-0.5915,-1.8182,4.1386,-71.639
2019-06-03 15:39:52.100,142.1833,6978.3936,4.8469,-0.2455,0.8457,0.1023,2400.0,2400.0,-0.6003,-1.854,4.1452,-71.6442
2019-06-03 15:39:52.120,142.1666,6978.3936,4.8469,-0.2455,1.2049,0.0242,2400.0,2400.0,-0.5915,-1.8241,4.1425,-71.6442
2019-06-03 15:39:52.140,142.1166,6978.3936,4.8469,-0.2455,0.8979,0.142,2400.0,2400.0,-0.5944,-1.8331,4.1452,-71.6442
2019-06-03 15:39:52.160,142.1083,6978.4209,4.8568,-0.2743,1.1039,0.0066,2400.0,2400.0,-0.6061,-1.8301,4.1373,-71.6495
2019-06-03 15:39:52.180,142.0499,6978.4209,4.8568,-0.2743,0.9789,0.1447,2400.0,2400.0,-0.6237,-1.8271,4.1333,-71.6495
2019-06-03 15:39:52.200,142.0583,6978.4482,4.8674,-0.3238,0.9567,0.1537,2400.0,2400.0,-0.6383,-1.845,4.1465,-71.6355
2019-06-03 15:39:52.220,142.0499,6978.4482,4.8667,-0.3415,1.1117,0.021,2400.0,2400.0,-0.6383,-1.842,4.1399,-71.6372
2019-06-03 15:39:52.240,142.0916,6978.4482,4.8667,-0.3415,1.0558,0.1018,2400.0,2400.0,-0.6441,-1.8391,4.1531,-71.6372
2019-06-03 15:39:52.260,142.1083,6978.3936,4.8667,-0.3415,0.9397,0.0216,2400.0,2400.0,-0.6587,-1.8361,4.1492,-71.6372
2019-06-03 15:39:52.280,142.0583,6978.3662,4.8753,-0.3707,1.0059,0.1396,2400.0,2400.0,-0.6587,-1.8331,4.1359,-71.639
2019-06-03 15:39:52.300,142.0666,6978.2573,4.8854,-0.396,1.0155,0.1826,2400.0,2400.0,-0.6646,-1.8331,4.1399,-71.639
2019-06-03 15:39:52.320,142.0499,6978.2573,4.8854,-0.396,1.0525,-0.0098,2400.0,2400.0,-0.65,-1.8331,4.1399,-71.639
2019-06-03 15:39:52.340,142.1083,6978.312,4.8854,-0.396,1.1446,0.1302,2400.0,2400.0,-0.6558,-1.8361,4.1598,-71.639
2019-06-03 15:39:52.360,142.0916,6978.3662,4.8906,-0.4236,0.9574,0.0015,2400.0,2400.0,-0.6763,-1.8361,4.1333,-71.6372
2019-06-03 15:39:52.380,142.0583,6978.4209,4.8906,-0.4236,1.1191,0.1751,2400.0,2400.0,-0.6675,-1.8331,4.1425,-71.6372
2019-06-03 15:39:52.400,142.0499,6978.4209,4.8977,-0.4691,1.0924,0.2049,2340.0,2340.0,-0.6851,-1.8301,4.1439,-71.6285
2019-06-03 15:39:52.420,142.0583,6978.3662,4.894,-0.4897,0.9793,-0.0004,2340.0,2340.0,-0.6792,-1.8092,4.1386,-71.6302
2019-06-03 15:39:52.440,142.1,6978.3936,4.894,-0.4897,1.2215,0.1062,2340.0,2340.0,-0.7172,-1.8391,4.1425,-71.6302
2019-06-03 15:39:52.460,142.1166,6978.3936,4.894,-0.4897,0.9715,0.0218,2340.0,2340.0,-0.7201,-1.8301,4.1425,-71.6302
2019-06-03 15:39:52.480,142.0583,6978.4209,4.9012,-0.5185,1.1379,0.1314,2340.0,2340.0,-0.7289,-1.8212,4.1399,-71.6267
2019-06-03 15:39:52.500,142.0583,6978.3662,4.9072,-0.5477,1.2226,0.143,2340.0,2340.0,-0.7289,-1.8391,4.1518,-71.625
2019-06-03 15:39:52.520,142.0499,6978.3394,4.9072,-0.5477,0.8043,0.0214,2340.0,2340.0,-0.726,-1.8152,4.132,-71.625
2019-06-03 15:39:52.540,141.9748,6978.312,4.9072,-0.5477,1.1853,0.082,2340.0,2340.0,-0.7231,-1.8182,4.1439,-71.625
2019-06-03 15:39:52.560,141.9748,6978.4209,4.9095,-0.5762,0.8254,0.0537,2340.0,2340.0,-0.7289,-1.8212,4.1346,-71.6232
2019-06-03 15:39:52.580,141.9163,6978.3936,4.9095,-0.5762,1.2122,0.1159,2340.0,2340.0,-0.726,-1.8152,4.1425,-71.6232
2019-06-03 15:39:52.600,141.9247,6978.3662,4.9199,-0.6236,1.2396,0.1032,2340.0,2340.0,-0.7289,-1.8361,4.1518,-71.6162
2019-06-03 15:39:52.620,141.9163,6978.3662,4.9206,-0.6399,0.8376,0.0488,2340.0,2340.0,-0.726,-1.7943,4.1373,-71.6162
2019-06-03 15:39:52.640,141.9748,6978.3936,4.9206,-0.6399,1.183,0.0448,2340.0,2340.0,-0.726,-1.8182,4.1518,-71.6162
2019-06-03 15:39:52.660,141.9748,6978.3394,4.9206,-0.6399,0.9297,0.0822,2340.0,2340.0,-0.726,-1.8271,4.1465,-71.6162
2019-06-03 15:39:52.680,141.9079,6978.3394,4.9251,-0.6678,1.1468,0.0646,2340.0,2340.0,-0.726,-1.8182,4.1386,-71.6162
2019-06-03 15:39:52.700,141.933,6978.3394,4.9305,-0.6954,1.1442,0.0637,2340.0,2340.0,-0.7201,-1.8212,4.1439,-71.6145
2019-06-03 15:39:52.720,141.9247,6979.1563,4.9305,-0.6954,0.8428,0.1134,2340.0,2340.0,-0.6734,-1.8212,4.1425,-71.6145
2019-06-03 15:39:52.740,141.9748,6980.4629,4.9305,-0.6954,1.1779,-0.0046,2340.0,2340.0,-0.6587,-1.8212,4.1399,-71.6145
2019-06-03 15:39:52.760,141.9664,6981.416,4.9313,-0.7222,0.943,0.1076,2340.0,2340.0,-0.6529,-1.8331,4.1373,-71.6145
2019-06-03 15:39:52.780,141.933,6982.7227,4.9313,-0.7222,1.1594,0.033,2340.0,2340.0,-0.6354,-1.8241,4.1373,-71.6145
2019-06-03 15:39:52.800,141.9163,6983.6216,4.9402,-0.7575,1.1087,0.0473,2340.0,2340.0,-0.6412,-1.8271,4.1505,-71.6057
2019-06-03 15:39:52.820,141.933,6984.4927,4.9421,-0.7694,0.9393,0.1208,2340.0,2340.0,-0.6441,-1.8122,4.1333,-71.6057
2019-06-03 15:39:52.840,141.9832,6985.8267,4.9421,-0.7694,1.1668,0.0092,2340.0,2340.0,-0.6412,-1.8062,4.1425,-71.6057
2019-06-03 15:39:52.860,141.9748,6986.6982,4.9421,-0.7694,1.0525,0.1217,2340.0,2340.0,-0.6471,-1.8182,4.1412,-71.6057
2019-06-03 15:39:52.880,141.9163,6987.0791,4.9472,-0.7907,1.1191,0.0248,2340.0,2340.0,-0.6324,-1.8062,4.1452,-71.6057
2019-06-03 15:39:52.900,141.9247,6987.0249,4.9499,-0.8136,0.9367,0.0419,2340.0,2340.0,-0.6441,-1.8182,4.1465,-71.604
2019-06-03 15:39:52.920,141.9079,6987.0522,4.9499,-0.8136,1.1268,0.1271,2340.0,2340.0,-0.6383,-1.8152,4.1359,-71.604
2019-06-03 15:39:52.940,141.8494,6987.0522,4.9499,-0.8136,0.9671,0.0207,2340.0,2340.0,-0.6412,-1.8122,4.1373,-71.604
2019-06-03 15:39:52.960,141.841,6987.0791,4.9568,-0.8362,1.0602,0.1352,2340.0,2340.0,-0.6471,-1.8212,4.1478,-71.6022
2019-06-03 15:39:52.980,141.7908,6987.1064,4.9649,-0.8574,0.9452,0.0128,2340.0,2340.0,-0.6441,-1.8122,4.1386,-71.5673
2019-06-03 15:39:53.000,141.7991,6987.1064,4.965,-0.8725,0.8317,0.033,2340.0,2340.0,-0.6412,-1.8032,4.1425,-71.5673
2019-06-03 15:39:53.020,141.7991,6987.0791,4.9712,-0.8816,1.1387,0.1405,2340.0,2340.0,-0.6237,-1.8062,4.132,-71.5655
2019-06-03 15:39:53.040,141.8494,6987.0791,4.9712,-0.8816,0.9722,0.0237,2340.0,2340.0,-0.6061,-1.8032,4.1359,-71.5655
2019-06-03 15:39:53.060,141.8494,6987.0791,4.9712,-0.8816,1.0891,0.1239,2340.0,2340.0,-0.612,-1.8152,4.1373,-71.5655
2019-06-03 15:39:53.080,141.7908,6987.0249,4.9758,-0.9063,0.9619,0.025,2340.0,2340.0,-0.6032,-1.8092,4.1425,-71.5655
2019-06-03 15:39:53.100,141.7991,6986.916,4.983,-0.9325,0.9585,0.0504,2340.0,2340.0,-0.612,-1.8122,4.1425,-71.5638
2019-06-03 15:39:53.120,141.7824,6986.9976,4.983,-0.9325,1.1024,0.085,2340.0,2340.0,-0.612,-1.8122,4.1373,-71.5638
2019-06-03 15:39:53.140,141.7069,6987.0249,4.983,-0.9325,0.9238,0.0648,2340.0,2340.0,-0.6149,-1.8092,4.1412,-71.5638
2019-06-03 15:39:53.160,141.7237,6987.0791,4.9933,-0.9552,1.1668,0.0576,2340.0,2340.0,-0.6237,-1.8122,4.1425,-71.562
2019-06-03 15:39:53.180,141.665,6987.0791,4.9933,-0.9552,0.9741,0.0546,2340.0,2340.0,-0.612,-1.8122,4.1439,-71.562
2019-06-03 15:39:53.200,141.665,6987.0791,5.0047,-0.9958,0.9511,0.094,2340.0,2340.0,-0.6178,-1.8122,4.1412,-71.5498
2019-06-03 15:39:53.220,141.665,6987.0522,5.0084,-1.0092,1.0721,0.029,2340.0,2340.0,-0.6149,-1.8152,4.1359,-71.5498
2019-06-03 15:39:53.240,141.7069,6987.0522,5.0084,-1.0092,1.0702,0.1051,2340.0,2340.0,-0.5974,-1.8092,4.128,-71.5498
2019-06-03 15:39:53.260,141.7153,6987.0522,5.0084,-1.0092,1.1679,0.0538,2340.0,2340.0,-0.6003,-1.8152,4.1492,-71.5498
2019-06-03 15:39:53.280,141.6566,6987.0522,5.0161,-1.0378,0.9027,0.0865,2340.0,2340.0,-0.5944,-1.8092,4.1452,-71.5515
2019-06-03 15:39:53.300,141.6566,6986.9702,5.0261,-1.0577,1.0266,0.1174,2340.0,2340.0,-0.5974,-1.8122,4.1452,-71.5498
2019-06-03 15:39:53.320,141.6482,6987.0249,5.0261,-1.0577,1.0159,0.0118,2340.0,2340.0,-0.6208,-1.8092,4.1333,-71.5498
2019-06-03 15:39:53.340,141.7237,6987.0249,5.0261,-1.0577,1.0939,0.1489,2340.0,2340.0,-0.6149,-1.8122,4.1373,-71.5498
2019-06-03 15:39:53.360,141.7069,6987.0522,5.0349,-1.0776,1.1046,0.0131,2340.0,2340.0,-0.6266,-1.8152,4.1425,-71.5498
2019-06-03 15:39:53.380,141.6566,6987.0791,5.0349,-1.0776,0.9804,0.1146,2340.0,2340.0,-0.6032,-1.8062,4.1531,-71.5498
2019-06-03 15:39:53.400,141.665,6987.1338,5.0443,-1.111,1.1276,0.1176,2400.0,2400.0,-0.6149,-1.8062,4.1425,-71.5445
2019-06-03 15:39:53.420,141.665,6987.1064,5.0457,-1.124,1.0018,-0.012,2400.0,2400.0,-0.6032,-1.8122,4.1346,-71.5428
2019-06-03 15:39:53.440,141.7069,6987.1064,5.0457,-1.124,1.1242,0.1591,2400.0,2400.0,-0.574,-1.8122,4.1386,-71.5428
2019-06-03 15:39:53.460,141.7153,6987.1064,5.0457,-1.124,0.892,0.0278,2400.0,2400.0,-0.5798,-1.8152,4.1465,-71.5428
2019-06-03 15:39:53.480,141.6482,6987.0791,5.0544,-1.1423,1.0747,0.1134,2400.0,2400.0,-0.5798,-1.8062,4.1399,-71.541
2019-06-03 15:39:53.500,141.665,6987.0249,5.0605,-1.1615,1.1409,0.1204,2400.0,2400.0,-0.5886,-1.8092,4.1412,-71.5375
2019-06-03 15:39:53.520,141.6566,6986.9976,5.0605,-1.1615,0.9341,0.0281,2400.0,2400.0,-0.5944,-1.8212,4.1399,-71.5375
2019-06-03 15:39:53.540,141.7069,6987.0522,5.0605,-1.1615,1.1734,0.1226,2400.0,2400.0,-0.5857,-1.7943,4.1373,-71.5375
2019-06-03 15:39:53.560,141.7069,6987.0791,5.0662,-1.1862,0.8535,0.0588,2400.0,2400.0,-0.5915,-1.8032,4.1412,-71.534
2019-06-03 15:39:53.580,141.6566,6987.1064,5.0662,-1.1862,1.1538,0.0929,2400.0,2400.0,-0.5798,-1.8032,4.1518,-71.534
2019-06-03 15:39:53.600,141.6398,6987.1338,5.0768,-1.2208,1.1926,0.0565,2400.0,2400.0,-0.5944,-1.8092,4.1386,-71.5201
2019-06-03 15:39:53.620,141.665,6987.1338,5.0804,-1.236,0.8794,0.0981,2400.0,2400.0,-0.5915,-1.8092,4.1373,-71.5201
2019-06-03 15:39:53.640,141.7069,6987.1064,5.0804,-1.236,1.176,0.0659,2400.0,2400.0,-0.5886,-1.8062,4.1306,-71.5201
2019-06-03 15:39:53.660,141.7069,6987.1064,5.0804,-1.236,0.9097,0.107,2400.0,2400.0,-0.5798,-1.8182,4.1558,-71.5201
2019-06-03 15:39:53.680,141.665,6987.1064,5.0886,-1.2525,1.1279,0.0403,2400.0,2400.0,-0.5886,-1.8032,4.1346,-71.5148
2019-06-03 15:39:53.700,141.6566,6987.0522,5.0935,-1.2739,1.1257,0.0437,2400.0,2400.0,-0.5769,-1.8032,4.1452,-71.5113
2019-06-03 15:39:53.720,141.6482,6987.0522,5.0935,-1.2739,0.95,0.1046,2400.0,2400.0,-0.5915,-1.8182,4.1359,-71.5113
2019-06-03 15:39:53.740,141.5894,6987.1338,5.0935,-1.2739,1.2762,0.0355,2400.0,2400.0,-0.5769,-1.8122,4.1425,-71.5113
2019-06-03 15:39:53.760,141.5726,6987.1885,5.0958,-1.2934,0.9108,0.1321,2400.0,2400.0,-0.5886,-1.8182,4.1399,-71.5061
2019-06-03 15:39:53.780,141.5221,6987.188,5.0958,-1.2934,1.1605,0.0134,2400.0,2400.0,-0.5828,-1.8032,4.1412,-71.5061
2019-06-03 15:39:53.800,141.5221,6987.2153,5.107,-1.324,1.1035,-0.0064,2400.0,2400.0,-0.6003,-1.8062,4.1359,-71.4903
2019-06-03 15:39:53.820,141.5221,6987.2427,5.1121,-1.3323,0.9719,0.1372,2400.0,2400.0,-0.5944,-1.8241,4.1386,-71.4868
2019-06-03 15:39:53.840,141.581,6987.27,5.1121,-1.3323,1.21,0.0006,2400.0,2400.0,-0.5828,-1.8152,4.1478,-71.4868
2019-06-03 15:39:53.860,141.581,6987.2427,5.1121,-1.3323,0.9622,0.1616,2400.0,2400.0,-0.5828,-1.8122,4.1492,-71.4868
2019-06-03 15:39:53.880,141.5221,6987.2153,5.1178,-1.3513,1.1161,0.0065,2400.0,2400.0,-0.5798,-1.8092,4.1306,-71.4798
2019-06-03 15:39:53.900,141.5305,6987.0791,5.1175,-1.3695,1.0602,0.0125,2400.0,2400.0,-0.5798,-1.8122,4.1425,-71.4728
2019-06-03 15:39:53.920,141.5137,6987.1064,5.1175,-1.3695,1.0281,0.1302,2400.0,2400.0,-0.5857,-1.8182,4.1373,-71.4728
2019-06-03 15:39:53.940,141.5726,6987.1338,5.1175,-1.3695,1.0022,-0.0058,2400.0,2400.0,-0.5828,-1.8122,4.1425,-71.4728
2019-06-03 15:39:53.960,141.5726,6987.1338,5.1225,-1.3878,1.0673,0.1855,2400.0,2400.0,-0.5857,-1.8152,4.1439,-71.4676
2019-06-03 15:39:53.980,141.5221,6987.1338,5.1225,-1.3878,0.9593,-0.0101,2400.0,2400.0,-0.5857,-1.8122,4.132,-71.4676
2019-06-03 15:39:54.000,141.5221,6987.1338,5.1306,-1.41,0.9667,-0.0131,2400.0,2400.0,-0.5828,-1.8092,4.1373,-71.4326
2019-06-03 15:39:54.020,141.5473,6987.1338,5.1377,-1.4146,1.0595,0.1613,2400.0,2400.0,-0.5857,-1.8152,4.1439,-71.4291
2019-06-03 15:39:54.040,141.581,6987.1338,5.1377,-1.4146,1.098,0.0071,2400.0,2400.0,-0.5886,-1.8062,4.1439,-71.4291
2019-06-03 15:39:54.060,141.581,6987.1338,5.1377,-1.4146,1.149,0.1547,2400.0,2400.0,-0.6032,-1.8122,4.1439,-71.4291
2019-06-03 15:39:54.080,141.5305,6987.1064,5.1404,-1.4304,0.7718,0.0207,2400.0,2400.0,-0.6149,-1.8092,4.1373,-71.4274
2019-06-03 15:39:54.100,141.5305,6987.0522,5.1442,-1.4442,0.9297,0.0481,2400.0,2400.0,-0.6178,-1.8092,4.1425,-71.4256
2019-06-03 15:39:54.120,141.5221,6987.0522,5.1442,-1.4442,1.132,0.0893,2400.0,2400.0,-0.6266,-1.8241,4.1452,-71.4256
2019-06-03 15:39:54.140,141.4379,6987.1338,5.1442,-1.4442,0.8724,0.0704,2400.0,2400.0,-0.6295,-1.8152,4.1492,-71.4256
2019-06-03 15:39:54.160,141.4379,6987.1611,5.15,-1.4537,1.1342,0.0941,2400.0,2400.0,-0.6266,-1.8122,4.1412,-71.4239
2019-06-03 15:39:54.180,141.3958,6987.1064,5.15,-1.4537,0.8753,0.0912,2400.0,2400.0,-0.6208,-1.8092,4.1399,-71.4239
2019-06-03 15:39:54.200,141.3958,6987.1064,5.1575,-1.4729,0.8742,0.1053,2400.0,2400.0,-0.6178,-1.8092,4.1293,-71.4274
2019-06-03 15:39:54.220,141.3958,6987.0522,5.159,-1.4809,1.2026,0.0451,2400.0,2400.0,-0.6178,-1.8182,4.1452,-71.4291
2019-06-03 15:39:54.240,141.4463,6987.0791,5.159,-1.4809,0.9944,0.0957,2400.0,2400.0,-0.6208,-1.8003,4.1425,-71.4291
2019-06-03 15:39:54.260,141.4548,6987.1064,5.159,-1.4809,1.1442,0.0392,2400.0,2400.0,-0.6149,-1.842,4.1452,-71.4291
